customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C01499,Male,0,No,No,56,No,Fiber optic,Month-to-month,No,Electronic check,85.16,4718.57,Yes
C01500,Male,0,No,Yes,45,Yes,No,One year,No,Bank transfer (automatic),79.54,3547.07,No
C01501,Female,0,No,Yes,7,Yes,DSL,Month-to-month,No,Mailed check,60.19,327.49,Yes
C01502,Female,0,Yes,Yes,9,Yes,No,Month-to-month,No,Electronic check,56.08,445.25,No
C01503,Male,1,No,Yes,72,Yes,No,Month-to-month,No,Bank transfer (automatic),75.59,5387.35,No
C01504,Male,0,Yes,Yes,66,Yes,DSL,One year,No,Bank transfer (automatic),24.5,1659.27,No
C01505,Male,0,No,Yes,10,Yes,Fiber optic,One year,Yes,Mailed check,107.33,1115.52,Yes
C01506,Female,1,Yes,No,11,Yes,No,One year,Yes,Credit card (automatic),102.18,1230.45,Yes
C01507,Female,0,No,Yes,9,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),53.33,491.99,Yes
C01508,Female,0,Yes,Yes,24,Yes,Fiber optic,Two year,No,Electronic check,75.82,1795.49,No
C01509,Female,1,No,No,48,Yes,Fiber optic,Two year,Yes,Mailed check,113.09,5428.92,No
C01510,Male,0,Yes,Yes,48,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),45.71,2185.62,Yes
C01511,Male,1,No,No,10,Yes,DSL,Month-to-month,No,Credit card (automatic),93.73,905.71,Yes
C01512,Male,0,No,Yes,61,Yes,Fiber optic,Two year,Yes,Credit card (automatic),26.44,1628.84,No
C01513,Male,0,Yes,No,35,Yes,DSL,Two year,No,Bank transfer (automatic),71.38,2507.97,No
C01514,Female,0,No,No,38,Yes,Fiber optic,One year,No,Credit card (automatic),108.16,4105.95,No
C01515,Female,1,Yes,No,52,Yes,No,Two year,Yes,Bank transfer (automatic),74.27,3847.33,No
C01516,Male,0,Yes,No,55,Yes,Fiber optic,One year,No,Mailed check,80.86,4478.9,No
C01517,Male,0,No,No,0,Yes,No,Month-to-month,Yes,Mailed check,110.58, ,Yes
C01518,Female,0,Yes,Yes,55,Yes,Fiber optic,One year,No,Credit card (automatic),90.97,4983.19,No
C01519,Male,0,No,Yes,3,Yes,Fiber optic,One year,No,Mailed check,88.98,290.69,No
C01520,Female,0,No,No,29,Yes,Fiber optic,Two year,Yes,Electronic check,77.81,2307.06,No
C01521,Male,0,Yes,No,11,Yes,No,Month-to-month,Yes,Electronic check,82.56,954.17,Yes
C01522,Male,0,No,No,34,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),99.98,3386.34,No
C01523,Male,0,Yes,Yes,51,No,DSL,One year,No,Credit card (automatic),117.88,5948.66,No
C01524,Male,0,Yes,No,30,Yes,No,Month-to-month,No,Bank transfer (automatic),99.12,2959.13,No
C01525,Male,0,No,No,67,Yes,Fiber optic,Month-to-month,Yes,Mailed check,90.17,6045.07,Yes
C01526,Male,0,No,No,51,Yes,DSL,Two year,Yes,Credit card (automatic),31.83,1567.62,No
C01527,Male,1,Yes,No,6,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),101.34,592.64,Yes
C01528,Female,0,Yes,Yes,21,Yes,No,One year,No,Credit card (automatic),93.07,2014.82,No
C01529,Female,1,No,No,55,Yes,Fiber optic,Two year,No,Credit card (automatic),96.58,5319.27,No
C01530,Female,0,No,No,57,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),41.57,2342.46,Yes
C01531,Female,0,No,Yes,63,Yes,No,Two year,Yes,Credit card (automatic),110.15,6940.89,No
C01532,Female,0,No,No,11,Yes,Fiber optic,One year,Yes,Mailed check,27.92,311.31,No
C01533,Male,0,Yes,No,6,No,Fiber optic,Month-to-month,No,Electronic check,43.87,244.55,Yes
C01534,Male,0,No,Yes,54,Yes,DSL,Month-to-month,Yes,Electronic check,85.63,4662.64,Yes
C01535,Female,0,Yes,Yes,61,Yes,DSL,Two year,Yes,Credit card (automatic),86.72,5198.5,No
C01536,Male,0,Yes,Yes,72,Yes,Fiber optic,Month-to-month,Yes,Electronic check,49.96,3620.71,Yes
C01537,Female,0,No,No,54,Yes,No,Month-to-month,No,Credit card (automatic),89.56,4807.58,No
C01538,Female,0,Yes,No,35,Yes,DSL,Month-to-month,No,Bank transfer (automatic),57.57,2067.24,No
C01539,Male,0,No,Yes,23,Yes,Fiber optic,Month-to-month,Yes,Mailed check,18.02,350.73,No
C01540,Male,0,Yes,Yes,43,Yes,DSL,Month-to-month,No,Electronic check,34.59,1534.3,Yes
C01541,Male,0,No,Yes,16,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),108.03,1689.02,Yes
C01542,Female,0,Yes,No,1,Yes,DSL,Two year,Yes,Mailed check,40.71,56.81,Yes
C01543,Male,0,Yes,No,12,No,DSL,Month-to-month,Yes,Electronic check,29.52,330.99,Yes
C01544,Female,0,No,Yes,30,Yes,DSL,Month-to-month,Yes,Electronic check,87.58,2683.76,No
C01545,Female,0,No,No,27,Yes,Fiber optic,One year,No,Mailed check,62.95,1690.1,No
C01546,Female,0,Yes,Yes,59,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),99.25,5819.6,Yes
C01547,Male,0,Yes,No,26,No,DSL,Two year,Yes,Bank transfer (automatic),105.87,2822.57,No
C01548,Male,0,No,No,14,Yes,No,Two year,No,Electronic check,104.29,1446.05,No
C01549,Female,0,Yes,No,32,Yes,DSL,Two year,Yes,Mailed check,49.93,1623.85,No
C01550,Male,0,No,No,19,No,Fiber optic,Month-to-month,No,Bank transfer (automatic),69.57,1368.78,No
C01551,Male,0,Yes,Yes,41,No,No,Month-to-month,Yes,Mailed check,84.31,3412.74,Yes
C01552,Male,0,No,No,11,Yes,Fiber optic,Month-to-month,Yes,Mailed check,50.84,580.34,No
C01553,Female,1,Yes,No,72,Yes,Fiber optic,Month-to-month,Yes,Electronic check,22.19,1625.54,No
C01554,Female,0,No,Yes,22,Yes,DSL,Month-to-month,Yes,Mailed check,68.56,1430.95,Yes
C01555,Male,1,No,No,71,Yes,Fiber optic,Two year,No,Mailed check,19.31,1387.16,No
C01556,Female,0,Yes,Yes,13,Yes,Fiber optic,Two year,Yes,Credit card (automatic),114.97,1476.91,Yes
C01557,Male,0,No,Yes,24,Yes,No,Two year,No,Mailed check,99.26,2463.25,No
C01558,Male,0,Yes,No,30,Yes,DSL,Two year,No,Bank transfer (automatic),37.58,1170.71,No
C01559,Male,0,No,No,53,Yes,Fiber optic,Month-to-month,No,Electronic check,47.33,2530.44,Yes
C01560,Male,0,No,Yes,4,Yes,Fiber optic,One year,Yes,Electronic check,118.25,370.93,Yes
C01561,Female,0,No,Yes,12,Yes,No,Month-to-month,No,Mailed check,56.1,695.45,No
C01562,Female,0,Yes,Yes,27,Yes,DSL,Month-to-month,No,Mailed check,97.94,2606.33,No
C01563,Female,0,No,No,42,Yes,No,One year,No,Bank transfer (automatic),63.58,2714.04,No
C01564,Male,0,Yes,Yes,46,Yes,DSL,One year,Yes,Credit card (automatic),106.14,4874.44,No
C01565,Male,0,No,Yes,70,No,Fiber optic,One year,Yes,Electronic check,89.78,6258.65,No
C01566,Male,0,Yes,Yes,37,Yes,DSL,Month-to-month,No,Credit card (automatic),20.34,730.75,Yes
C01567,Female,0,Yes,No,66,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),48.03,3151.47,Yes
C01568,Male,0,Yes,Yes,61,Yes,Fiber optic,Month-to-month,Yes,Electronic check,74.92,4502.76,No
C01569,Female,1,No,No,38,Yes,DSL,Month-to-month,No,Bank transfer (automatic),112.47,4213.06,Yes
C01570,Female,0,Yes,No,36,Yes,DSL,Month-to-month,No,Mailed check,28.41,1005.99,No
C01571,Female,1,No,Yes,7,Yes,DSL,One year,No,Bank transfer (automatic),79.32,633.0,No
C01572,Female,0,Yes,No,51,Yes,No,Two year,Yes,Mailed check,48.82,2525.54,No
C01573,Female,0,Yes,Yes,32,Yes,No,Month-to-month,No,Credit card (automatic),108.71,3518.92,Yes
C01574,Female,0,Yes,No,41,Yes,Fiber optic,One year,No,Electronic check,96.05,3997.91,No
C01575,Male,0,Yes,No,26,Yes,DSL,Month-to-month,Yes,Electronic check,55.71,1462.52,No
C01576,Male,1,No,Yes,7,Yes,Fiber optic,Two year,No,Credit card (automatic),35.04,222.45,No
C01577,Female,0,Yes,Yes,22,Yes,Fiber optic,Month-to-month,Yes,Mailed check,19.17,401.19,No
C01578,Female,0,Yes,Yes,63,Yes,No,Two year,Yes,Electronic check,81.36,5084.39,No
C01579,Male,0,No,No,19,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),59.42,1169.53,No
C01580,Female,0,Yes,No,15,Yes,No,Two year,No,Mailed check,50.11,704.84,No
C01581,Female,1,Yes,Yes,16,Yes,No,Month-to-month,No,Electronic check,118.52,2000.84,Yes
C01582,Male,0,Yes,Yes,18,Yes,No,One year,No,Bank transfer (automatic),65.55,1134.75,No
C01583,Female,0,Yes,No,7,Yes,DSL,Month-to-month,No,Bank transfer (automatic),94.48,722.51,No
C01584,Female,0,No,No,37,Yes,DSL,Month-to-month,No,Electronic check,36.1,1397.12,Yes
C01585,Female,0,No,No,37,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),19.37,747.91,Yes
C01586,Male,0,Yes,Yes,52,Yes,Fiber optic,Two year,No,Credit card (automatic),60.59,3231.71,No
C01587,Male,0,No,No,30,No,DSL,Two year,No,Electronic check,85.9,2567.19,No
C01588,Male,0,No,Yes,43,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),69.67,3002.22,No
C01589,Female,0,Yes,No,59,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),108.83,6432.19,Yes
C01590,Female,0,No,No,16,Yes,Fiber optic,Two year,No,Credit card (automatic),62.27,1025.83,No
C01591,Male,0,Yes,Yes,72,Yes,DSL,Month-to-month,Yes,Credit card (automatic),49.72,3488.89,No
C01592,Female,0,No,Yes,38,Yes,Fiber optic,Month-to-month,No,Mailed check,111.44,4229.41,No
C01593,Female,0,No,Yes,41,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),59.49,2482.0,Yes
C01594,Female,0,No,No,47,Yes,Fiber optic,One year,No,Electronic check,45.5,2119.9,No
C01595,Female,0,Yes,No,11,Yes,DSL,Month-to-month,No,Electronic check,27.96,405.54,Yes
C01596,Female,0,No,No,17,No,Fiber optic,One year,Yes,Mailed check,98.92,1688.04,No
C01597,Male,0,Yes,Yes,5,Yes,Fiber optic,Month-to-month,Yes,Mailed check,102.16,536.53,Yes
C01598,Female,0,Yes,No,42,Yes,DSL,Month-to-month,No,Electronic check,21.4,976.35,No
C01599,Male,0,No,Yes,34,Yes,Fiber optic,Month-to-month,Yes,Mailed check,54.58,1862.19,No
C01600,Female,0,Yes,Yes,53,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),94.49,5084.7,No
C01601,Male,0,No,Yes,61,Yes,DSL,Month-to-month,No,Bank transfer (automatic),114.53,7015.49,Yes
C01602,Female,0,Yes,No,68,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),56.54,3873.97,Yes
C01603,Male,0,Yes,No,15,No,DSL,Two year,No,Bank transfer (automatic),106.95,1559.79,No
C01604,Female,0,No,Yes,7,Yes,DSL,Month-to-month,No,Electronic check,58.16,462.44,Yes
C01605,Male,0,No,No,30,Yes,No,One year,No,Mailed check,36.31,1058.98,No
C01606,Female,0,No,Yes,9,Yes,DSL,Two year,Yes,Bank transfer (automatic),18.35,155.83,No
C01607,Male,0,No,Yes,55,Yes,No,Two year,Yes,Credit card (automatic),51.68,2905.36,No
C01608,Female,0,Yes,No,69,Yes,Fiber optic,Two year,Yes,Credit card (automatic),56.6,3887.06,No
C01609,Male,0,Yes,Yes,19,Yes,DSL,One year,No,Credit card (automatic),114.4,2190.99,No
C01610,Male,0,Yes,Yes,4,Yes,DSL,Month-to-month,Yes,Mailed check,39.02,153.39,Yes
C01611,Female,0,No,No,22,Yes,Fiber optic,Two year,No,Bank transfer (automatic),56.99,1252.83,No
C01612,Female,0,Yes,Yes,8,Yes,Fiber optic,Two year,Yes,Credit card (automatic),20.57,157.09,Yes
C01613,Male,0,No,Yes,57,Yes,DSL,Two year,No,Mailed check,95.88,5413.35,No
C01614,Female,0,Yes,Yes,58,Yes,DSL,One year,No,Credit card (automatic),111.34,6484.98,No
C01615,Male,0,No,Yes,53,Yes,Fiber optic,One year,No,Bank transfer (automatic),42.26,2271.49,No
C01616,Male,0,Yes,Yes,45,Yes,DSL,Month-to-month,No,Bank transfer (automatic),61.76,2750.1,Yes
C01617,Male,0,Yes,Yes,21,Yes,No,One year,No,Bank transfer (automatic),30.46,617.55,No
C01618,Female,0,No,Yes,63,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),64.6,4115.45,No
C01619,Male,0,Yes,No,7,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),31.6,208.01,No
C01620,Male,0,No,No,19,Yes,DSL,One year,Yes,Credit card (automatic),71.38,1360.85,No
C01621,Female,1,Yes,Yes,50,Yes,DSL,Month-to-month,No,Bank transfer (automatic),92.93,4602.42,No
C01622,Female,0,Yes,Yes,38,Yes,No,Month-to-month,No,Credit card (automatic),74.44,2825.55,No
C01623,Female,1,No,No,36,Yes,DSL,Two year,No,Bank transfer (automatic),43.01,1504.55,No
C01624,Female,0,No,No,49,Yes,DSL,Two year,Yes,Credit card (automatic),54.09,2620.16,No
C01625,Male,1,Yes,No,33,Yes,Fiber optic,One year,No,Bank transfer (automatic),83.13,2705.08,No
C01626,Male,0,Yes,No,32,No,DSL,Month-to-month,Yes,Credit card (automatic),78.16,2544.28,No
C01627,Male,0,Yes,No,30,Yes,Fiber optic,Two year,No,Bank transfer (automatic),31.95,892.02,No
C01628,Male,0,Yes,Yes,53,No,No,Month-to-month,Yes,Mailed check,104.18,5534.87,Yes
C01629,Female,0,Yes,No,43,Yes,Fiber optic,One year,Yes,Credit card (automatic),66.47,2847.05,No
C01630,Male,0,Yes,No,33,Yes,No,Month-to-month,Yes,Mailed check,34.56,1210.29,No
C01631,Male,0,No,No,70,Yes,No,Month-to-month,No,Credit card (automatic),30.53,2176.07,Yes
C01632,Female,0,No,Yes,61,Yes,DSL,One year,No,Credit card (automatic),116.49,7043.89,No
C01633,Male,0,No,Yes,22,Yes,Fiber optic,One year,Yes,Credit card (automatic),46.72,999.81,Yes
C01634,Male,0,Yes,Yes,45,Yes,Fiber optic,Month-to-month,No,Electronic check,110.68,4979.9,No
C01635,Male,0,Yes,Yes,55,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),59.88,3265.36,No
C01636,Male,1,Yes,Yes,6,Yes,DSL,Month-to-month,No,Mailed check,57.36,389.57,Yes
C01637,Male,0,No,Yes,60,Yes,No,Month-to-month,Yes,Mailed check,89.49,5377.9,Yes
C01638,Male,1,No,No,2,Yes,Fiber optic,One year,Yes,Credit card (automatic),19.01,28.35,Yes
C01639,Female,0,Yes,Yes,37,Yes,Fiber optic,Month-to-month,No,Mailed check,52.49,1991.17,Yes
C01640,Female,0,Yes,Yes,33,Yes,Fiber optic,Month-to-month,Yes,Mailed check,48.87,1553.84,Yes
C01641,Male,0,No,No,43,Yes,Fiber optic,Month-to-month,No,Mailed check,106.55,4568.37,Yes
C01642,Male,0,No,Yes,29,Yes,No,Month-to-month,No,Mailed check,71.97,2099.53,Yes
C01643,Female,0,No,No,16,Yes,Fiber optic,One year,Yes,Electronic check,55.19,875.97,No
C01644,Male,0,Yes,No,58,Yes,DSL,One year,Yes,Credit card (automatic),45.14,2462.89,No
C01645,Male,0,Yes,Yes,9,Yes,DSL,Month-to-month,No,Mailed check,78.23,721.02,No
C01646,Male,1,Yes,No,17,Yes,No,Month-to-month,No,Electronic check,33.47,594.13,Yes
C01647,Female,0,No,No,44,Yes,Fiber optic,One year,No,Electronic check,43.11,1846.21,No
C01648,Male,0,No,No,58,No,No,Month-to-month,Yes,Credit card (automatic),47.95,2671.95,Yes
C01649,Female,0,Yes,No,61,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),80.01,4846.72,No
C01650,Male,0,Yes,Yes,58,Yes,DSL,Month-to-month,No,Bank transfer (automatic),56.07,3241.89,No
C01651,Female,0,No,No,48,No,DSL,Month-to-month,No,Bank transfer (automatic),69.59,3334.79,Yes
C01652,Female,0,Yes,Yes,62,Yes,Fiber optic,Month-to-month,Yes,Mailed check,84.34,5130.72,Yes
C01653,Male,0,No,No,31,Yes,Fiber optic,Two year,No,Credit card (automatic),115.54,3591.9,Yes
C01654,Female,0,No,No,9,Yes,DSL,One year,Yes,Bank transfer (automatic),96.01,915.53,No
C01655,Male,0,Yes,No,10,Yes,Fiber optic,One year,Yes,Mailed check,59.34,641.24,No
C01656,Female,0,No,Yes,69,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),94.32,6569.17,Yes
C01657,Male,1,Yes,Yes,61,Yes,DSL,One year,No,Mailed check,114.87,6946.42,Yes
C01658,Male,0,No,Yes,46,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),68.94,3215.19,No
C01659,Female,0,No,No,33,No,Fiber optic,One year,No,Bank transfer (automatic),59.87,1929.02,No
C01660,Male,0,Yes,No,16,Yes,DSL,Month-to-month,Yes,Electronic check,25.96,454.82,Yes
C01661,Male,1,No,No,53,Yes,DSL,One year,Yes,Electronic check,109.02,5741.19,No
C01662,Female,0,Yes,No,39,Yes,DSL,Month-to-month,Yes,Credit card (automatic),43.14,1700.06,Yes
C01663,Male,0,Yes,Yes,18,Yes,Fiber optic,One year,No,Mailed check,24.52,518.12,No
C01664,Male,0,No,No,66,Yes,No,Month-to-month,No,Mailed check,72.79,4850.79,No
C01665,Female,0,Yes,Yes,52,Yes,Fiber optic,Two year,No,Bank transfer (automatic),104.28,5376.45,No
C01666,Female,0,Yes,No,63,Yes,DSL,One year,Yes,Bank transfer (automatic),59.48,3690.3,No
C01667,Male,0,Yes,Yes,46,Yes,No,Month-to-month,Yes,Credit card (automatic),97.87,4540.84,No
C01668,Male,0,Yes,Yes,5,Yes,No,Month-to-month,Yes,Electronic check,103.31,582.52,No
C01669,Female,0,Yes,No,15,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),64.35,986.74,Yes
C01670,Female,0,Yes,No,71,Yes,No,Month-to-month,No,Mailed check,78.28,5532.32,No
C01671,Male,0,No,Yes,17,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),72.46,1233.91,No
C01672,Female,0,Yes,No,51,Yes,Fiber optic,Month-to-month,No,Electronic check,113.8,5825.42,Yes
C01673,Male,0,No,No,47,Yes,Fiber optic,Month-to-month,Yes,Mailed check,92.0,4319.52,No
C01674,Male,1,No,Yes,42,Yes,Fiber optic,Two year,Yes,Electronic check,112.38,4673.9,No
C01675,Male,0,Yes,Yes,38,Yes,DSL,Month-to-month,No,Credit card (automatic),40.44,1589.91,No
C01676,Male,0,No,Yes,48,Yes,No,Month-to-month,Yes,Credit card (automatic),49.64,2476.63,Yes
C01677,Male,0,No,Yes,11,Yes,No,Month-to-month,No,Electronic check,25.23,348.86,No
C01678,Female,0,Yes,No,9,Yes,Fiber optic,Month-to-month,Yes,Mailed check,68.99,512.35,Yes
C01679,Female,0,Yes,Yes,70,Yes,DSL,Month-to-month,Yes,Electronic check,107.14,7557.6,No
C01680,Female,0,Yes,Yes,54,Yes,DSL,One year,Yes,Bank transfer (automatic),51.34,2801.27,No
C01681,Female,0,No,Yes,0,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),31.08, ,No
C01682,Male,0,No,No,48,Yes,DSL,One year,Yes,Electronic check,24.98,1100.93,No
C01683,Male,0,Yes,Yes,35,No,Fiber optic,Two year,No,Bank transfer (automatic),63.65,2222.07,No
C01684,Male,0,Yes,No,20,Yes,No,Month-to-month,No,Electronic check,34.73,712.78,No
C01685,Male,0,No,Yes,36,Yes,DSL,Month-to-month,No,Bank transfer (automatic),53.3,1863.46,No
C01686,Female,0,No,Yes,23,Yes,DSL,Month-to-month,Yes,Electronic check,101.64,2399.33,Yes
C01687,Male,0,No,No,54,Yes,Fiber optic,One year,No,Bank transfer (automatic),57.17,3147.58,No
C01688,Male,0,No,Yes,24,Yes,DSL,Month-to-month,No,Mailed check,80.21,1948.44,Yes
C01689,Female,0,Yes,Yes,6,Yes,No,One year,Yes,Mailed check,69.22,346.68,No
C01690,Female,0,No,No,70,No,DSL,One year,Yes,Bank transfer (automatic),91.29,6377.2,No
C01691,Female,0,No,Yes,70,No,DSL,One year,No,Electronic check,33.93,2411.28,No
C01692,Female,0,No,Yes,23,Yes,DSL,Month-to-month,No,Bank transfer (automatic),111.88,2606.13,No
C01693,Male,0,No,Yes,10,Yes,DSL,Month-to-month,No,Credit card (automatic),83.65,801.55,No
C01694,Male,1,Yes,Yes,72,Yes,Fiber optic,One year,No,Credit card (automatic),45.64,3258.46,No
C01695,Female,0,Yes,No,11,Yes,DSL,Two year,No,Electronic check,30.57,300.03,No
C01696,Male,0,No,Yes,34,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),33.27,1117.04,No
C01697,Male,0,No,No,62,Yes,Fiber optic,Two year,No,Bank transfer (automatic),97.83,6041.13,No
C01698,Male,0,Yes,Yes,67,Yes,DSL,One year,No,Mailed check,77.99,5191.88,No
C01699,Female,0,Yes,No,56,Yes,DSL,One year,No,Electronic check,56.84,3176.16,No
C01700,Male,0,No,Yes,12,Yes,Fiber optic,One year,No,Credit card (automatic),51.96,625.52,No
C01701,Female,1,No,No,22,No,Fiber optic,Month-to-month,No,Credit card (automatic),105.29,2370.73,Yes
C01702,Male,0,Yes,Yes,38,Yes,No,One year,No,Electronic check,107.23,3985.68,No
C01703,Male,0,Yes,No,11,Yes,DSL,Month-to-month,Yes,Credit card (automatic),77.29,911.15,No
C01704,Male,0,Yes,No,33,Yes,DSL,Month-to-month,Yes,Electronic check,71.5,2322.13,No
C01705,Female,0,Yes,Yes,70,No,DSL,One year,Yes,Credit card (automatic),101.28,7182.63,No
C01706,Male,0,Yes,No,30,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),94.43,2866.56,No
C01707,Female,0,Yes,Yes,61,Yes,Fiber optic,Month-to-month,No,Electronic check,58.83,3616.0,No
C01708,Female,0,No,Yes,12,Yes,No,Month-to-month,Yes,Electronic check,26.44,312.08,No
C01709,Female,0,Yes,Yes,30,Yes,Fiber optic,Two year,No,Credit card (automatic),96.39,2994.85,No
C01710,Male,0,Yes,Yes,1,No,DSL,One year,No,Credit card (automatic),35.21,33.68,No
C01711,Male,0,Yes,Yes,14,Yes,Fiber optic,Month-to-month,No,Mailed check,19.67,350.96,Yes
C01712,Male,0,Yes,No,56,Yes,No,Month-to-month,Yes,Bank transfer (automatic),104.02,5796.39,No
C01713,Male,0,No,Yes,33,Yes,DSL,Month-to-month,Yes,Electronic check,76.98,2576.17,No
C01714,Female,0,No,Yes,67,Yes,Fiber optic,Month-to-month,Yes,Electronic check,108.95,7394.56,Yes
C01715,Female,0,Yes,Yes,28,Yes,No,Month-to-month,No,Bank transfer (automatic),67.43,1845.64,No
C01716,Female,0,No,Yes,65,Yes,Fiber optic,One year,Yes,Mailed check,112.5,7337.06,No
C01717,Male,1,No,Yes,15,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),54.11,776.33,No
C01718,Female,0,No,Yes,38,Yes,DSL,Month-to-month,Yes,Credit card (automatic),91.9,3513.68,No
C01719,Male,0,No,No,36,Yes,Fiber optic,Month-to-month,No,Mailed check,48.7,1847.9,No
C01720,Female,1,No,No,20,Yes,DSL,Month-to-month,Yes,Mailed check,18.12,315.73,Yes
C01721,Male,0,No,Yes,43,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),56.73,2447.19,No
C01722,Male,0,Yes,No,18,Yes,DSL,One year,No,Bank transfer (automatic),93.25,1636.78,Yes
C01723,Female,0,Yes,Yes,70,Yes,No,Month-to-month,Yes,Credit card (automatic),33.3,2324.54,No
C01724,Female,0,Yes,Yes,7,Yes,No,Two year,No,Mailed check,69.49,517.49,No
C01725,Female,0,Yes,Yes,65,No,Fiber optic,One year,No,Mailed check,39.66,2562.99,No
C01726,Female,0,Yes,Yes,40,Yes,DSL,Month-to-month,Yes,Credit card (automatic),25.61,1103.1,No
C01727,Male,0,No,Yes,69,Yes,DSL,Month-to-month,Yes,Credit card (automatic),80.98,5611.79,No
C01728,Female,0,Yes,No,60,Yes,Fiber optic,One year,Yes,Credit card (automatic),115.1,6839.83,Yes
C01729,Female,0,Yes,No,25,No,Fiber optic,Month-to-month,No,Credit card (automatic),49.69,1258.24,No
C01730,Female,0,No,No,70,Yes,Fiber optic,One year,Yes,Credit card (automatic),77.23,5479.16,No
C01731,Male,0,No,No,69,Yes,DSL,Two year,Yes,Bank transfer (automatic),115.27,7980.75,No
C01732,Male,0,Yes,Yes,28,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),84.35,2374.84,Yes
C01733,Female,1,No,No,65,Yes,Fiber optic,One year,No,Mailed check,86.66,5618.02,No
C01734,Male,1,No,Yes,18,Yes,Fiber optic,Two year,No,Electronic check,36.25,647.65,No
C01735,Female,0,No,No,67,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),68.25,4573.29,No
C01736,Male,1,No,No,57,Yes,Fiber optic,One year,Yes,Mailed check,55.44,3037.78,Yes
C01737,Male,0,Yes,No,69,Yes,DSL,Month-to-month,Yes,Electronic check,66.04,4579.94,Yes
C01738,Male,1,No,No,56,Yes,DSL,Month-to-month,No,Bank transfer (automatic),99.68,5631.91,Yes
C01739,Male,0,Yes,Yes,36,No,Fiber optic,One year,Yes,Credit card (automatic),64.99,2302.24,No
C01740,Female,0,Yes,No,60,Yes,DSL,One year,Yes,Bank transfer (automatic),24.41,1476.22,No
C01741,Female,0,No,No,29,Yes,Fiber optic,Two year,No,Credit card (automatic),110.37,3218.41,Yes
C01742,Female,0,No,Yes,70,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),73.57,5190.41,Yes
C01743,Male,0,No,Yes,72,Yes,No,Month-to-month,No,Credit card (automatic),112.3,8086.22,No
C01744,Female,0,Yes,No,24,Yes,Fiber optic,Month-to-month,Yes,Electronic check,76.38,1860.1,Yes
C01745,Female,0,No,Yes,64,No,DSL,Month-to-month,Yes,Bank transfer (automatic),25.1,1548.32,Yes
C01746,Female,0,No,Yes,5,No,DSL,Month-to-month,Yes,Credit card (automatic),74.39,321.24,Yes
C01747,Male,0,No,Yes,17,Yes,No,Month-to-month,No,Mailed check,76.73,1325.97,No
C01748,Male,0,No,No,9,Yes,DSL,Month-to-month,No,Bank transfer (automatic),39.86,347.26,Yes
C01749,Male,0,No,Yes,10,Yes,Fiber optic,Month-to-month,Yes,Mailed check,66.04,581.36,Yes
C01750,Female,0,Yes,No,64,Yes,Fiber optic,Month-to-month,No,Electronic check,64.86,4168.41,Yes
C01751,Female,0,No,No,64,Yes,DSL,Two year,No,Electronic check,81.53,5154.18,No
C01752,Female,0,No,No,51,Yes,DSL,One year,Yes,Bank transfer (automatic),44.48,2403.61,No
C01753,Male,0,No,No,66,Yes,Fiber optic,Month-to-month,No,Electronic check,77.34,4995.63,No
C01754,Male,1,Yes,Yes,30,Yes,No,Two year,Yes,Electronic check,42.58,1280.03,No
C01755,Female,0,No,No,16,Yes,DSL,One year,No,Bank transfer (automatic),63.54,960.83,No
C01756,Male,0,Yes,Yes,54,Yes,No,Two year,Yes,Mailed check,30.52,1693.87,No
C01757,Male,1,Yes,No,35,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),21.8,742.86,Yes
